Security Code,Security Id,Security Name
530881,ABVL,Arunjyoti Bio Ventures Ltd
530883,SUCROSA,SUPER CROP SAFE LTD.
530889,ALKA,ALKA INDIA LTD.
530897,NGIND,N.G.INDUSTRIES LTD.-$
530899,ASIAPAK,ASIA PACK LTD.
530905,SAINDUS,SAI INDUSTRIES LTD.
530907,SICAPIT,SI CAPITAL & FINANCIAL SERVICES LTD.
530909,ERPSOFT,ERP SOFT SYSTEMS LTD.
530915,JRFOODS,J.R.FOODS LTD.
530917,RRSECUR,R.R.SECURITIES LTD.
530919,REMSONSIND,REMSONS INDUSTRIES LTD.
530925,RAMSONS,RAMSONS PROJECTS LTD.
530931,STANPACK,STANPACKS (INDIA) LTD.
530943,SABTN,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.
530951,RAMINFO,RAMINFO LIMITED
530953,SUNILAGR,SUNIL AGRO FOODS LTD.-$
530959,DIANATEA,DIANA TEA CO.LTD.
530961,VIKASECO,Vikas EcoTech Ltd
530965,IOC,INDIAN OIL CORPORATION LTD.
530973,ALFAICA,ALFA ICA (INDIA) LTD.
530977,SKCIL,Shri Keshav Cements And Infra Ltd
530979,INDIAHOME,INDIA HOME LOAN LTD.
530991,ROOPAIND,ROOPA INDUSTRIES LTD.
530993,SARTHAKGL,SARTHAK GLOBAL LTD.
530997,UNIQUEO,UNIQUE ORGANICS LTD.
530999,BALAMINES,BALAJI AMINES LTD.-$
531003,SWRNASE,SWARNA SECURITIES LTD.
531017,ARISE,ARIHANT&#39;S SECURITIES LTD.
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.
531027,LIBORD,LIBORD SECURITIES LTD.
531033,REGAL,REGAL ENTERTAINMENT & CONSULTANTS LTD.
531035,JRELTD,Justride Enterprises Ltd
531041,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.
531043,ZDHJERK,DHANVANTRI JEEVAN REKHA LTD.
531049,NEELKAN,NEELKANTH ROCKMINERALS LTD.
531051,VINTAGES,VINTAGE SECURITIES LTD.
531065,OSWALOR,OSWAL OVERSEAS LTD.
531067,CONTILI,CONTIL INDIA LTD.
531069,VIJSOLX,VIJAY SOLVEX LTD.
531080,SHRIKRISH,SHRI KRISHNA DEVCON LTD.
531082,ALANKIT,Alankit Ltd
531083,NIHARINF,NIHAR INFO GLOBAL LTD.
531088,TULIPSTA,TULIP STAR HOTELS LTD.-$
531091,UNITDCR,UNITED CREDIT LTD.
531092,OMMETALS,OM METALS INFRAPROJECTS LTD.
531099,RUBRAME,RUBRA MEDICAMENTS LTD.
531109,ISHANCH,ISHAN DYES & CHEMICALS LTD.
531111,GOTHIPL,GOTHI PLASCON (INDIA) LTD.
531112,AMAZEENT,Amaze Entertech Ltd
531119,CEENIK,CEENIK EXPORTS (INDIA) LTD.
531120,PATELENG,PATEL ENGINEERING LTD.-$
531126,VIRTUALS,VIRTUALSOFT SYSTEMS LTD.
531127,MENAMANI,Mena Mani Industries Ltd
531129,INANI,INANI MARBLES & INDUSTRIES LTD.
531137,GEMSI,GEMSTONE INVESTMENTS LTD.
531146,MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$
531147,ALICON,Alicon Castalloy Limited
531155,EPSOMPRO,EPSOM PROPERTIES LTD.
531156,ALFAVIO,ALFAVISION OVERSEAS (INDIA) LTD.
531157,ORGCOAT,ORGANIC COATINGS LTD.
531158,CATVISION,Catvision Limited
531161,ABMKNO,ABM KNOWLEDGEWARE LTD.
531162,EMAMILTD*,EMAMI LTD.-$
531163,KEMISTAR,Kemistar Corporation Limited
531164,LADIAMO,LASER DIAMONDS LTD.
531169,SKPSEC,SKP SECURITIES LTD.
531172,PRANAVSP,PRANAVADITYA SPINNING MILLS LTD.
531173,SYSCHEM,SYSCHEM (INDIA) LTD.
531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.
531178,HEMANG,Hemang Resources Ltd
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.
531190,TAVERNIER,Tavernier Resources Limi
531192,MIDINFRA,Midas Infra Trade Limited
531196,GAGANPO,GAGAN POLYCOT INDIA LTD.
531198,DHANADACO,DHANADA CORPORATION LTD.
531199,GLANCE,GLANCE FINANCE LTD.
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.
531203,BRANDREAL,BRAND REALTY SERVICES LTD.
531205,KANSAFB,KANSAL FIBRES LTD.
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.
531210,COLINZ,COLINZ LABORATORIES LTD.
531211,WELLNESS,WELLNESS NONI LTD.
531212,NALINLEA,NALIN LEASE FINANCE LTD.
531213,MANAPPURAM,MANAPPURAM FINANCE LTD.
531215,RTSPOWR,RTS POWER CORPORATION LTD.
531216,COMFINTE,COMFORT INTECH LTD.-$
531219,SHYAMAINFO,SHYAMA INFOSYS LTD.
531221,MAYURFL,MAYUR FLOORINGS LTD.
531223,ANJANI,ANJANI SYNTHETICS LTD.-$
531227,DECOMIC,DECO-MICA LTD.
531228,RANDER,RANDER CORPORATION LTD.
531233,RASIELEC,RASI ELECTRODES LTD.
531234,VICTORYPP,VICTORY PAPER & BOARDS (INDIA) LTD.
531235,CITIPOR,CITIPORT FINANCIAL SERVICES LTD.
531237,DHRUVCA,DHRUVA CAPITAL SERVICES LTD.
531241,LINCPENQ,LINC PEN & PLASTICS LTD.-$
531246,PRIMAIN,PRIMA INDUSTRIES LTD.
531252,ANERI,Aneri Fincap Ltd
531253,INDGELA,INDIA GELATINE & CHEMICALS LTD.-$
531254,OPTIFIN,Optimus Finance Ltd
531255,PARAGONF,PARAGON FINANCE LTD.
531257,PRATIKSH,PRATIKSHA CHEMICALS LTD.
531259,ESHAMEDIA,Esha Media Research Limited
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$
531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.
531272,NIKKIGL,NIKKI GLOBAL FINANCE LTD.
531273,RADHEDE,RADHE DEVELOPERS (INDIA) LTD.
531274,KINETRU,KINETIC TRUST LTD.
531278,ELIXIR,Elixir Capital Ltd
531279,TRISHAKT,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.
531280,PANKAJPO,PANKAJ POLYMERS LTD.
531281,PGINDST,PG INDUSTRY LTD.
531283,CINDRELL,CINDRELLA FINANCIAL SERVICES LTD.
531287,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES LTD.
531288,LEADFIN,LEAD FINANCIAL SERVICES LTD.
531289,NATFIT,National Fittings Limited
531297,ARTEFACT,ARTEFACT PROJECTS LTD.
531300,AMITINT,AMIT INTERNATIONAL LTD.
531301,HIGHSTREE,HIGH STREET FILATEX LTD.
531304,NUTECGLOB,NUTECH GLOBAL LTD.
531306,DHPIND,DHP INDIA LTD.
531307,RRIL,RRIL Ltd
531310,AVAILFC,AVAILABLE FINANCE LTD.
531314,INTCAPM,INTEGRA CAPITAL MANAGEMENT LTD.
531319,MARUTISE,MARUTI SECURITIES LTD.
531322,HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd
531323,JAYIND,Jayatma Industries Ltd
531324,ROSELABS,ROSELABS FINANCE LTD.
531328,KRETTOSYS,Kretto Syscon Ltd
531334,VIKALPS,VIKALP SECURITIES LTD.
531335,ZYDUSWELL,ZYDUS WELLNESS LTD.-$
531336,AUROCOK,AUROMA COKE LTD.
531337,JUMPNET,Jump Networks Ltd
531338,MILESTONE,MILESTONE GLOBAL LTD.
531339,JAIHINDPRO,JAIHIND PROJECTS LTD.
531340,BERVINL,BERVIN INVESTMENT & LEASING LTD.
531341,GUJINV,GUJARAT INVESTA LTD.
531343,INDINFRA,INDIA INFRASPACE LTD.
531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.
531346,EASTRED,EASTERN TREADS LTD.
531349,PANACEABIO,PANACEA BIOTEC LTD.
531352,PEETISEC,PEETI SECURITIES LTD.
531357,MERMETL,MERCURY METALS LTD.
531358,CHOICEIN,CHOICE INTERNATIONAL LTD.
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.
531360,GOLECHA,GOLECHHA GLOBAL FINANCE LTD.
531364,PARAMONE,Paramone Concepts Ltd
531370,SPARCSYS,SPARC SYSTEMS LTD.
531373,THEBYKE,THE BYKE HOSPITALITY LTD.
531380,CSURGSU,CENTENIAL SURGICAL SUTURE LTD.
531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD.-$
531387,HASTIFIN,HASTI FINANCE LTD.
531390,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.
531395,PADAMCO,PADAM COTTON YARNS LTD.
531397,POLYCON,POLYCON INTERNATIONAL LTD.
531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.
531400,ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.
531402,LWSKNIT,LWS KNITWEAR LTD.
531404,ZICOM,ZICOM ELECTRONIC SECURITY SYSTEMS LTD.-$
531406,ANSINDUS,ANS Industries Ltd
531409,ALCHCORP,ALCHEMIST CORPORATION LTD.
531411,TUNITEX,TUNI TEXTILE MILLS LTD.
531412,RADIXIND,Radix Industries (India) Limited
531413,KIRANPR,KIRAN PRINT-PACK LTD.
531416,NARPROP,NARENDRA PROPERTIES LTD.
531417,MEGACOR,MEGA CORPORATION LTD.
531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.
531429,ADVENT,ADVENT COMPUTER SERVICES LTD.
531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$
531433,SUNGOLD,SUNGOLD CAPITAL LTD.
531436,SAFFRON,Saffron Industries Limited
531437,PWASML,Prakash Woollen & Synthetic Mills Ltd
531439,GOLDTECH,GOLDSTONE TECHNOLOGIES LTD.
531444,VARDHMAN,Vardhman Concrete Limited
531447,ROCKONENT,Rockon Enterprises Ltd
531449,GRMOVER,GRM OVERSEAS LTD.
531453,MOHITIND,MOHIT INDUSTRIES LTD.-$
531454,POLYLINK,POLYLINK POLYMERS (INDIA) LTD.
531456,MINAXI,MINAXI TEXTILES LTD.
531460,CONTICON,CONTINENTAL CONTROLS LTD.
531465,NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.
531471,DUKEOFS,DUKE OFFSHORE LTD.
531472,CYBELEIND,CYBELE INDUSTRIES LTD.
531489,CGVAK,CG-VAK SOFTWARE & EXPORTS LTD.
531494,NAVBLDR,NAVKAR BUILDERS LTD.
531495,BLUECOAST,BLUE COAST HOTELS LTD.
531496,OMKAR,OMKAR OVERSEAS LTD.
531499,SYBLY,SYBLY INDUSTRIES LTD.-$
531500,RAJESHEXPO,RAJESH EXPORTS LTD.
531503,MARIS,MARIS SPINNERS LTD.-$
531505,INDERGR,INDERGIRI FINANCE LTD.
531506,SKRABUL,SHUKRA BULLIONS LTD.
531508,EVEREADY,EVEREADY INDUSTRIES INDIA LTD.
531509,STEP2COR,STEP TWO CORPORATION LTD.
531512,ORIENTTR,ORIENT TRADELINK LTD.
531515,MAHANIN,MAHAN INDUSTRIES LTD.
531518,VIKASPROP,Vikas Proppant & Granite Ltd
531521,DESHRAK,DESH RAKSHAK AUSHDHALAYA LTD.
531525,ACESOFT,ACE SOFTWARE EXPORTS LTD.-$
531531,HATSUN,HATSUN AGRO PRODUCT LTD.
531539,RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$
531540,MAINFRA,MARUTI INFRASTRUCTURE LTD.
531541,AVONLIFE,Avon Lifesciences Ltd-$
531543,JINDWORLD,JINDAL WORLDWIDE LTD.
531548,SOMANYCERA,SOMANY CERAMICS LTD.
531550,JHACC,JHAVERI CREDITS & CAPITAL LTD.
531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.
531553,DRL,Disha Resources Ltd
531556,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.
531557,AMITSEC,AMIT SECURITIES LTD.
531560,AROMAENT,AROMA ENTERPRISES (INDIA) LTD.
531568,ASHUTPM,ASHUTOSH PAPER MILLS LTD.
531569,SANJIVIN,SANJIVANI PARANTERAL LTD.
531574,VASINFRA,VAS INFRASTRUCTURE LTD.
531578,KMFBLDR,KMF BUILDERS & DEVELOPERS LTD.
531582,BERYLSE,BERYL SECURITIES LTD.
531583,RAP,RAP MEDIA LTD.
531585,DEVINE,DEVINE IMPEX LTD.
531591,BAMPSL,BAMPSL SECURITIES LTD.
531592,GENPHARMA,Generic Pharmasec Ltd
531594,INCON,INCON ENGINEERS LTD.
531595,CGCL,Capri Global Capital Limited
531599,FDC,FDC LTD.
531600,GOGIACAP,Gogia Capital Services Limited
531608,GORANIN,GORANI INDUSTRIES LTD.
531609,KGPETRO,KG PETROCHEM LTD.
531613,MAL,Meyer Apparel Ltd
531616,STARCOM,Starcom Information Technology Ltd
531621,CENTERAC,CENTERAC TECHNOLOGIES LTD.
531624,COUNCODOS,COUNTRY CONDO&#39;S LTD.
531626,OROSMITHS,OROSIL SMITHS INDIA LTD.-$
531628,TEJASSVI,Tejassvi Aaharam Ltd
531633,LINCOPH,LINCOLN PHARMACEUTICALS LTD.
531635,SILVOAK,SILVER OAK (INDIA) LTD.
531637,PRAVEG,Praveg Communications (India) Ltd
531638,SURAJLTD,SURAJ LTD.-$
531640,SICL,Suvidha Infraestate Corporation Limited
531642,MARICO,MARICO LTD.
531644,TOKYOFIN,TOKYO FINANCE LTD.
531648,MAHAVIRIND,Mahavir Industries Limited
531651,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.
531652,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.
531658,TRIJAL,TRIJAL INDUSTRIES LTD.
531661,HITTCO,HITTCO TOOLS LTD.
531663,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD.
531667,RRMETAL,RR MetalMakers India Ltd
531668,VISIONCO,VISION CORPORATION LTD.
531672,INANISEC,INANI SECURITIES LTD.
531673,ANKIN,ANKA INDIA LTD.
531676,VAGHANI,VAGHANI TECHNO-BUILD LTD.
531677,ARISINT,ARIS INTERNATIONAL LTD.
531680,MAYUR,MAYUR LEATHER PRODUCTS LTD.
531681,AMARDEE,AMRADEEP INDUSTRIES LTD.
531687,KGL,KARUTURI GLOBAL LTD.
531688,PRITHVIEXCH,Prithvi Exchange (India) Ltd
531692,KHYATI,KHYATI MULTIMEDIA-ENTERTAINMENT LTD.
531694,RAINBOWF,RAINBOW FOUNDATIONS LTD.
531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$
531719,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.
531723,STAMPEDE,Stampede Capital Limited
531726,PANCHSHEEL,PANCHSHEEL ORGANICS LTD.
531727,MENNPIS,MENON PISTONS LTD.
531735,PRISMFN,PRISM FINANCE LTD.
531737,GREENCREST,Greencrest Financial Services Limited
531739,GENNEX,GENNEX LABORATORIES LTD.
531743,HIRAUTO,HIRA AUTOMOBILES LTD.
531744,GINISILK,GINI SILK MILLS LTD.-$
531746,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.
531752,SUNTECHNO,SUN TECHNO OVERSEAS LTD.
531758,GKCONS,G.K.CONSULTANTS LTD.
531761,APOLLOPIPES,Apollo Pipes Ltd
531762,UNJHAFOR,UNJHA FORMULATIONS LTD.
531768,POLYMED,POLY MEDICURE LTD.
531771,TOWASOK,TOWA SOKKI LTD.
531775,CISTRO,CISTRO TELELINK LTD.
531778,KACHCHH,KACHCHH MINERALS LTD.
531780,KACL,Kaiser Corporation Limited
531784,KCLINFRA,KCL Infra Projects Ltd
531795,ATULAUTO,ATUL AUTO LTD.-$
531797,SCANPRO,SCAN PROJECTS LTD.
531802,PRERINFRA,PRERNA INFRABUILD LTD.
531810,METALCO,METAL COATINGS (INDIA) LTD.
531813,GANGAPA,GANGA PAPERS INDIA LTD.
531814,TIRSARJ,TIRUPATI SARJAN LTD.
531819,NUWAY,NUWAY ORGANIC NATURALS INDIA LTD.
531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.
531822,RODIUM,Rodium Realty Limited
531832,NAGTECH,NAGARJUNA AGRI TECH LTD.
531834,NATHUEC,NATURA HUE CHEM LTD.
531841,INDUSFINL,Indus Finance Ltd
531842,LAHOTIOV,LAHOTI OVERSEAS LTD.-$
531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.
531847,ASTAR,ASIAN STAR CO.LTD.-$
531859,ORVENPR,ORIENTAL VENEER PRODUCTS LTD.
531861,JOINDRE,JOINDRE CAPITAL SERVICES LTD.
531862,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD.
531867,UNITINT,UNITECH INTERNATIONAL LTD.
531869,SACHEMT,SACHETA METALS LTD.
531870,POPULARES,POPULAR ESTATE MANAGEMENT LTD.
531878,ANJANIFIN,ANJANI FINANCE LTD.
531879,PIONDIST,PIONEER DISTILLERIES LTD.
531881,GMETCOAL,GUJARAT METALLIC COAL & COKE LTD.-$
531882,KWALITY,Kwality Limited
531885,SVAINDIA,SVA INDIA LTD.
531888,REXNORD,REXNORD ELECTRONICS & CONTROLS LTD.
531889,INTECH,INTEGRATED TECHNOLOGIES LTD.
531892,KHANDSE,KHANDWALA SECURITIES LTD.
531893,SAWABUSI,SAWACA BUSINESS MACHINES LTD.
531900,CCLINTER,CCL INTERNATIONAL LTD.
531902,GALLOPENT,GALLOPS ENTERPRISE LTD.
531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE LTD.
531910,MADHUVEER,Madhuveer Com 18 Network Ltd
531911,GALAGEX,GALAXY AGRICO EXPORTS LTD.
531913,GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD.
531917,TWINSTAR,Twinstar Industries Limited
531918,HINDAPL,HINDUSTAN APPLIANCES LTD.
531921,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.
531923,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD.
531928,GOLCA,GOLDEN CARPETS LTD.
531930,SARTHAKIND,SARTHAK INDUSTRIES LTD.
531931,SAICAPI,SAI CAPITAL LTD.
531944,SERVOTEACH,Servoteach Industries Ltd
531946,CHADPAP,CHADHA PAPERS LTD.
531950,VERTEX,VERTEX SECURITIES LTD.
531952,RIBATEX,RIBA TEXTILES LTD.
531962,SHREMETAL,SHREE METALLOYS LTD.
531968,IITLPROJ,IITL PROJECTS LIMITED
531971,HARIGOV,HARI GOVIND INTERNATIONAL LTD.
531972,TRIDETOOL,TRIDENT TOOLS LTD.
531977,CHLOGIST,CHARTERED LOGISTICS LTD.
531978,AMBIKCO,AMBIKA COTTON MILLS LTD.
531979,HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.-$
531980,SENINFO,Senthil Infotek Ltd
531982,SPECFOOD,SPECTRUM FOODS LTD.
531989,DECPO,DECCAN POLYPACKS LTD.
531991,AMRAAGRI,AMRAWORLD AGRICO LTD.
531994,AUTOPINS,AUTO PINS (INDIA) LTD.
531996,ODYCORP,ODYSSEY CORPORATION LTD.
532001,INDCTST,INDUCTO STEEL LTD.
532005,SAMINDUS,SAM INDUSTRIES LTD.
532007,SHVFL,SHREEVATSAA FINANCE & LEASING LTD.
532011,POOJAENT,POOJA ENTERTAINMENT AND FILMS LTD.
532015,GRAVITY,GRAVITY (INDIA) LTD.-$
532016,WELLESLEY,WELLESLEY CORPORATION LTD.
532022,FILATFASH,FILATEX FASHIONS LTD.
532029,SINDHUTRAD,Sindhu Trade Links Limited
532033,JAINSTUDIO,JAIN STUDIOS LTD.
532035,UNISTRMU,UNISTAR MULTIMEDIA LTD.
532038,EMMSONS,EMMSONS INTERNATIONAL LTD.-$
532039,ZENOTECH,ZENOTECH LABORATORIES LTD.
532041,HINDBIO,HINDUSTAN BIO SCIENCES LTD.
532042,FRONTCORP,FRONTLINE CORPORATION LTD.
532051,SWELECTES,Swelect Energy Systems Limited-$
532053,WALLFORT,WALLFORT FINANCIAL SERVICES LTD.
532054,KDDL,KDDL LTD.-$
532056,ADIEXRE,ADINATH EXIM RESOURCES LTD.
532057,ABHICAP,ABHINAV CAPITAL SERVICES LTD.
532067,KILPEST,KILPEST INDIA LTD.
532070,SUPRBPA,SUPERB PAPERS LTD.
532078,MONNETIN,MONNET INDUSTRIES LTD.
532081,KSERASERA,KSS Limited-$
532083,SHKALYN,SHRI KALYAN HOLDINGS LTD.
532090,VANDANA,VANDANA KNITWEAR LTD.
532092,SAGARPROD,Sagar Productions Limited
532097,MUKANDENGG,MUKAND ENGINEERS LTD.
532100,INDOCITY,INDO-CITY INFOTECH LTD.-$
532102,SBECSUG,SBEC SUGAR LTD.
532105,MEGFI,MEGA FIN (INDIA) LTD.
532113,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LTD.
532114,AREALTY,ALCHEMIST REALTY LTD.
532123,BSELINFRA,BSEL INFRASTRUCTURE REALTY LTD.
532124,RELIABVEN,RELIABLE VENTURES INDIA LTD.
532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.
532134,BANKBARODA,BANK OF BARODA
532140,MOHITE,Mohite Industries Ltd
532141,ANDHRACEMT,ANDHRA CEMENTS LTD.
532143,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.
532144,WELCORP,Welspun Corp Limited
532145,HOTLSILV,H.S.INDIA LTD.
532149,BANKINDIA,BANK OF INDIA
532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.
532154,SUNSHINE,SUN AND SHINE WORLDWIDE LTD.
532155,GAIL,GAIL (INDIA) LTD.
532156,VAIBHAVGBL,Vaibhav Global Ltd
532159,TRESCON,Trescon Ltd
532160,GUJSTATFIN,Gujarat State Financial Corporation
532162,JKPAPER*,JK PAPER LTD.
532163,SAREGAMA,SAREGAMA INDIA LTD.
532164,MINOLTAF,MINOLTA FINANCE LTD.
532167,OMKARPH,OMKAR PHARMACHEM LTD.
532172,ADROITINFO,Adroit Infotech Ltd
532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.
532174,ICICIBANK,ICICI BANK LTD.
532175,CYIENT,Cyient Limited
532178,ENGINERSIN,ENGINEERS INDIA LTD.
532180,DHANBANK,Dhanlaxmi Bank Limited
532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.
532183,GAYATRI,GAYATRI SUGARS LTD.
532187,INDUSINDBK,INDUSIND BANK LTD.
532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.
532209,J&KBANK,JAMMU & KASHMIR BANK LTD.
532210,CUB,CITY UNION BANK LTD.
532212,ARCHIES,ARCHIES LTD.
532215,AXISBANK,AXIS BANK LTD.
532216,HBSTOCK,HB STOCKHOLDINGS LTD.
532217,SIELFNS,SIEL FINANCIAL SERVICES LTD.
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.
532219,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.
532221,SONATSOFTW,SONATA SOFTWARE LTD.
532230,BENGALT,BENGAL TEA & FABRICS LTD.
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.
532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.
532256,NSIL,NALWA SONS INVESTMENTS LTD.
532259,APARINDS,APAR INDUSTRIES LTD.
532262,TCIIND,TCI INDUSTRIES LTD.
532268,ACCELYA,Accelya Solutions India Ltd
532271,CYBERMAT,CYBERMATE INFOTEK LTD.
532281,HCLTECH,HCL TECHNOLOGIES LTD.
532284,TCFCFINQ,TCFC FINANCE LTD.
532285,GEOJITFSL,Geojit Financial Services Ltd
532286,JINDALSTEL,JINDAL STEEL & POWER LTD.
532290,BLBLIMITED,BLB LTD.
532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD.
532300,WOCKPHARMA,WOCKHARDT LTD.
532301,TATACOFFEE,TATA COFFEE LTD.
532304,KJMCCORP,KJMC Corporate Advisors (India) Ltd.
532305,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.
532307,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.
532309,GEPIL,GE Power India Ltd
532310,SHREERAMA,SHREE RAMA MULTI-TECH LTD.
532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.
532320,VAARAD,Vaarad Ventures Ltd
532321,CADILAHC,CADILA HEALTHCARE LTD.
532323,SHIVACEM,SHIVA CEMENT LTD.
532324,CINEVISTA,CINEVISTA LTD.
532326,INTENTECH,INTENSE TECHNOLOGIES LTD.-$
532329,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$
532330,BIOPAC,BIOPAC INDIA CORPORATION LTD.-$
532331,AJANTPHARM,AJANTA PHARMA LTD.
532333,HBPOR,HB PORTFOLIO LTD.
532334,HBESD,HB ESTATE DEVELOPERS LTD.
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$
532340,OMNIAX,OMNI AXS SOFTWARE LTD.
532341,IZMO,IZMO Limited-$
532343,TVSMOTOR,TVS MOTOR COMPANY LTD.
532344,SOFTSOL,SOFTSOL INDIA LTD.
532345,GATI,GATI LTD.
532348,SUBEX,SUBEX LTD.
532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.
532350,PADMALAYAT,PADMALAYA TELEFILMS LTD.
532351,AKSHOPTFBR,AKSH OPTIFIBRE LTD.
532355,PICTUREHS,PICTUREHOUSE MEDIA LTD.
532356,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.
532357,MUKTAARTS,MUKTA ARTS LTD.
532359,HITKITGLO,HIT KIT GLOBAL SOLUTIONS LTD.
532362,NAGPI,NAGPUR POWER & INDUSTRIES LTD.
532365,DSSL,DYNACONS SYSTEMS & SOLUTIONS LTD.
532366,PNBGILTS,PNB GILTS LTD.
532368,BCG,Brightcom Group Ltd
532369,RAMCOIND,RAMCO INDUSTRIES LTD.
532370,RAMCOSYS,RAMCO SYSTEMS LTD.
532371,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.
532372,VIRINCHI,Virinchi Ltd
532373,WEPSOLN,WEP SOLUTIONS LTD.
532374,STRTECH*,STERLITE TECHNOLOGIES LTD.
532375,TIPSINDLTD,TIPS INDUSTRIES LTD.
532376,MRO-TEK,MRO-TEK Realty Ltd
532378,UNIVARTS,UNIVERSAL ARTS LTD.
532379,FIRSTOBJ,FIRSTOBJECT TECHNOLOGIES LTD.
532380,BABA,BABA ARTS LTD.-$
532382,BALAJITELE,BALAJI TELEFILMS LTD.
532384,TYCHE,TYCHE INDUSTRIES LTD.
532386,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.
532387,PNC,PRITISH NANDY COMMUNICATIONS LTD.
532388,IOB,INDIAN OVERSEAS BANK
532390,TAJGVK,TAJGVK HOTELS & RESORTS LTD.
532391,OPTOCIRCUI,OPTO CIRCUITS (INDIA) LTD.
532392,CREATIVEYE,CREATIVE EYE LTD.
532395,AXISCADES,AXISCADES Engineering Technologies Ltd
532397,KONNDOR,Konndor Industries Ltd
532398,UMESLTD,Usha Martin Education & Solutions Limited
532400,BSOFT,Birlasoft Ltd
532402,USGTECH,USG TECH SOLUTIONS LTD.
532403,4THGEN,FOURTH GENERATION INFORMATION SYSTEMS LTD.
532404,7TEC,SAVEN TECHNOLOGIES LTD.
532406,AVANTEL,AVANTEL LTD.
532407,MOSCHIP,Moschip Technologies Ltd
532408,MEGASOFT,MEGASOFT LTD.
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.
532413,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.
532416,NEXTMEDIA,NEXT MEDIAWORKS LTD.
532419,SMARTLINK,Smartlink Holdings Ltd
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.
532425,GENUSPRIME,Genus Prime Infra Ltd
532430,BFUTILITIE,BF UTILITIES LTD.-$
532432,UNITDSPR,UNITED SPIRITS LTD.
